timestamp_iso,timestamp_ms,latitude,longitude,accuracy,altitude,speed,client_ip
2025-12-11T23:15:50.716000,1765494950716,11.4948814,77.2768167,84.094795,173.40000915527344,,48.37214,-6.2846656,6.7391915,172.16.5.20
2025-12-11T23:15:52.128000,1765494952128,11.4969061,77.2759826,100.0,173.10000610351562,,342.35745,-21.84476,2.4410608,172.16.4.81
2025-12-11T23:15:51.836000,1765494951836,11.4948814,77.2768167,84.094795,173.40000915527344,,56.93203,-11.82859,6.240511,172.16.5.20
2025-12-11T23:15:53.201000,1765494953201,11.4969061,77.2759826,100.0,173.10000610351562,,351.48627,-17.727282,6.2215376,172.16.4.81
2025-12-11T23:15:52.945000,1765494952945,11.4948814,77.2768167,84.094795,173.40000915527344,,53.252483,-12.927564,3.4958591,172.16.5.20
2025-12-11T23:15:54.264000,1765494954264,11.4969061,77.2759826,100.0,173.10000610351562,,22.3232,-19.369377,5.7347846,172.16.4.81
2025-12-11T23:15:54.006000,1765494954006,11.4948814,77.2768167,84.094795,173.40000915527344,,50.11827,-12.916127,2.6320603,172.16.5.20
2025-12-11T23:15:55.331000,1765494955331,11.4969061,77.2759826,100.0,173.10000610351562,,39.688812,-19.316765,5.569036,172.16.4.81
2025-12-11T23:15:56.409000,1765494956409,11.4969061,77.2759826,100.0,173.10000610351562,,120.41547,-15.943702,0.7857677,172.16.4.81
2025-12-11T23:15:55.093000,1765494955093,11.4948814,77.2768167,100.0,173.40000915527344,,49.37296,-13.741375,1.8098915,172.16.5.20
2025-12-11T23:15:56.161000,1765494956161,11.4948814,77.2768167,100.0,173.40000915527344,,49.50057,-13.754972,2.3104749,172.16.5.20
2025-12-11T23:15:57.469000,1765494957469,11.4969917,77.2759487,100.0,173.10000610351562,,155.29971,-4.349487,0.19200866,172.16.4.81
2025-12-11T23:15:57.228000,1765494957228,11.4948814,77.2768167,100.0,173.40000915527344,,49.171524,-13.414329,2.925309,172.16.5.20
2025-12-11T23:15:58.560000,1765494958560,11.4969917,77.2759487,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:15:58.297000,1765494958297,11.4948814,77.2768167,100.0,173.40000915527344,,48.910866,-13.225999,3.3050175,172.16.5.20
2025-12-11T23:15:59.647000,1765494959647,11.4969917,77.2759487,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:15:59.364000,1765494959364,11.4948814,77.2768167,100.0,173.40000915527344,,48.798588,-14.041087,2.8965225,172.16.5.20
2025-12-11T23:16:00.721000,1765494960721,11.4969917,77.2759487,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:00.421000,1765494960421,11.4948814,77.2768167,100.0,173.40000915527344,,49.52022,-11.103398,3.5345054,172.16.5.20
2025-12-11T23:16:01.796000,1765494961796,11.4969917,77.2759487,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:01.477000,1765494961477,11.4948814,77.2768167,100.0,173.40000915527344,,49.28422,-10.407967,2.9670093,172.16.5.20
2025-12-11T23:16:02.876000,1765494962876,11.4969917,77.2759487,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:02.520000,1765494962520,11.4948814,77.2768167,100.0,173.40000915527344,,49.049877,-10.385219,3.6153173,172.16.5.20
2025-12-11T23:16:03.977000,1765494963977,11.4969917,77.2759487,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:03.591000,1765494963591,11.4948814,77.2768167,100.0,173.40000915527344,,48.71349,-10.346404,3.8751817,172.16.5.20
2025-12-11T23:16:05.064000,1765494965064,11.4969061,77.2759826,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:04.730000,1765494964730,11.4948814,77.2768167,100.0,173.40000915527344,,48.575943,-10.3109045,3.2300262,172.16.5.20
2025-12-11T23:16:06.147000,1765494966147,11.4969061,77.2759826,100.0,173.10000610351562,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:05.801000,1765494965801,11.4948814,77.2768167,100.0,173.40000915527344,,48.74519,-10.296678,3.1403704,172.16.5.20
2025-12-11T23:16:07.446000,1765494967446,11.4949284,77.2768045,24.421,172.50001525878906,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:06.864000,1765494966864,11.4948814,77.2768167,100.0,173.40000915527344,,48.608257,-10.15896,3.758913,172.16.5.20
2025-12-11T23:16:08.604000,1765494968604,11.4949284,77.2768045,24.421,172.50001525878906,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:07.913000,1765494967913,11.4948814,77.2768167,100.0,173.40000915527344,,51.256756,-9.238743,2.717943,172.16.5.20
2025-12-11T23:16:09.673000,1765494969673,11.4949284,77.2768045,24.421,172.50001525878906,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:09.008000,1765494969008,11.4948814,77.2768167,100.0,173.40000915527344,,50.85111,-10.1387825,3.6319566,172.16.5.20
2025-12-11T23:16:10.857000,1765494970857,11.4949284,77.2768045,24.421,172.50001525878906,,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:10.068000,1765494970068,11.4948814,77.2768167,100.0,173.40000915527344,,50.237904,-9.935225,4.05761,172.16.5.20
2025-12-11T23:16:12.068000,1765494972068,11.4949284,77.2768045,24.421,172.50001525878906,0.0,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:11.179000,1765494971179,11.4948814,77.2768167,100.0,173.40000915527344,,51.95515,-11.872863,3.8792098,172.16.5.20
2025-12-11T23:16:13.126000,1765494973126,11.4949284,77.2768045,24.421,172.50001525878906,0.0,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:12.313000,1765494972313,11.4948814,77.2768167,100.0,173.40000915527344,,51.868584,-10.002854,4.3533463,172.16.5.20
2025-12-11T23:16:14.200000,1765494974200,11.4949284,77.2768045,24.421,172.50001525878906,0.0,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:13.367000,1765494973367,11.4948814,77.2768167,100.0,173.40000915527344,,51.06537,-10.083917,4.647251,172.16.5.20
2025-12-11T23:16:15.280000,1765494975280,11.4949284,77.2768045,24.421,172.50001525878906,0.0,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:14.443000,1765494974443,11.4948814,77.2768167,100.0,173.40000915527344,,51.108604,-10.3129225,4.9102225,172.16.5.20
2025-12-11T23:16:16.384000,1765494976384,11.4949284,77.2768045,24.421,172.50001525878906,0.0,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:15.577000,1765494975577,11.4948814,77.2768167,100.0,173.40000915527344,,52.854897,-10.271454,-3.824908,172.16.5.20
2025-12-11T23:16:17.450000,1765494977450,11.4949284,77.2768045,24.421,172.50001525878906,0.0,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:16.624000,1765494976624,11.4948814,77.2768167,100.0,173.40000915527344,,56.325844,-9.741756,-3.5879223,172.16.5.20
2025-12-11T23:16:18.523000,1765494978523,11.4948563,77.2767982,42.5,173.50001525878906,1.2713987,134.3256,-7.122973,8.69946,172.16.4.81
2025-12-11T23:16:17.784000,1765494977784,11.4948814,77.2768167,100.0,173.40000915527344,,47.798523,0.3732473,6.692088,172.16.5.20
2025-12-11T23:16:18.845000,1765494978845,11.4948814,77.2768167,100.0,173.40000915527344,,50.819805,-9.631611,5.0992947,172.16.5.20
2025-12-11T23:16:19.920000,1765494979920,11.4948814,77.2768167,100.0,173.40000915527344,,56.962887,-6.81765,3.737412,172.16.5.20
2025-12-11T23:16:20.980000,1765494980980,11.4948814,77.2768167,100.0,173.40000915527344,,56.116245,-8.737646,5.711383,172.16.5.20
2025-12-11T23:16:22.060000,1765494982060,11.4948814,77.2768167,100.0,173.40000915527344,,57.570435,-8.471087,5.780283,172.16.5.20
2025-12-11T23:16:23.140000,1765494983140,11.4948814,77.2768167,100.0,173.40000915527344,,57.57743,-7.7020774,5.3743973,172.16.5.20
2025-12-11T23:16:24.188000,1765494984188,11.4948814,77.2768167,100.0,173.40000915527344,,58.654167,-12.4468775,5.499858,172.16.5.20
2025-12-11T23:16:25.249000,1765494985249,11.4948814,77.2768167,100.0,173.40000915527344,,59.18139,-11.001168,6.7962418,172.16.5.20
2025-12-11T23:16:26.333000,1765494986333,11.4948814,77.2768167,100.0,173.40000915527344,,62.417294,-9.9207535,12.107186,172.16.5.20
